KELP_ID,FTRCD,RA,RI,LOCATION,FEATURE,SPECIES,BIOMASS,DENSITY,KLPCMMNT,SOURCE1,PROJECT,GEOMETRY,OBJECTID,AREA_SQM,FEAT_LEN,X_COORDINATE,Y_COORDINATE
36243,,0,3,Nootka Island,,Giant Kelp,20,High,,,NOOTKA,,2846365,1883.011,238.6693,,
36244,,0,3,Nootka Island,,Giant Kelp,33,Low,,,NOOTKA,,2846366,3131.9184,306.6903,,
37053,,0,5,Hesquiat Peninsula,KELP,Giant Kelp,65,High,,CH3640,WCVI,,2846367,3212.1,436.0525,,
37055,,0,5,Hesquiat Peninsula,KELP,Giant Kelp,74,Low,,CH3640,WCVI,,2846368,6994.9199,397.9463,,
37056,,0,3,Hesquiat Peninsula,,Mixed,36,High,,,NOOTKA,,2846369,3581.9961,387.5187,,
37057,,0,5,Hesquiat Peninsula,KELP,Mixed,649,Low,,CH3640,WCVI,,2846370,743.763,143.5433,,
37061,,0,5,Hesquiat Peninsula,KELP,Giant Kelp,61,Low,,CH3640,WCVI,,2846371,1695.2303,210.6847,,
37062,,0,3,Hesquiat Peninsula,,Giant Kelp,11,High,,,NOOTKA,,2846372,1053.1431,148.9557,,
37064,,0,3,Hesquiat Peninsula,,Giant Kelp,30,High,,,NOOTKA,,2846373,214.2973,77.0928,,
37070,,0,3,Hesquiat Peninsula,,Giant Kelp,59,Low,,,NOOTKA,,2846374,5597.4628,393.2192,,
37071,,0,3,Hesquiat Peninsula,,Mixed,13,Low,,,NOOTKA,,2846375,110.3237,50.2534,,
37072,,0,3,Hesquiat Peninsula,,Bull Kelp,2,Low,,,NOOTKA,,2846376,619.3348,91.4768,,
36316,,0,3,,,,0,,,CH3535,NSOG2,,2846525,29754.6428,708.9949,,
36317,,0,3,,,,0,,,CH3535,NSOG2,,2846526,18012.2139,559.429,,
36318,,0,3,,,Bull Kelp,0,,,,NSOG1,,2846527,315084.3182,2454.8695,,
36320,,0,3,,KELP,,0,,,CH3664,WCVI,,2846528,292677.3346,3613.0059,,
36321,,0,3,,,,0,,,,,,2846529,253.554,61.7048,,
36322,,0,3,,,,0,,,,,,2846530,314.7644,67.0002,,
36323,,0,3,,,,0,,,,,,2846531,593.9919,95.3772,,
36325,,0,3,,,,0,,,,,,2846532,247.1184,58.5435,,
36329,,0,3,,,,0,,,,,,2846533,280.8743,63.389,,
36330,,0,3,,,,0,,,,,,2846534,267.0344,62.8108,,
36331,,0,3,,,,0,,,,,,2846535,471.3533,83.6252,,
36332,,0,3,,,,0,,,,,,2846536,455.4911,80.6607,,
38989,,0,3,Muir Point,,Bull Kelp,0,Low,,,JDFUCA,,2846042,103.7548,43.8437,,
38991,,0,3,Vancouver Island,,Bull Kelp,8,High,,,JDFUCA,,2846043,653.3194,107.1729,,
38997,,0,3,Vancouver Island,,Giant Kelp,0,High,,,JDFUCA,,2846044,8067.7605,670.1236,,
38998,,0,3,Sooke Inlet,,Bull Kelp,10,Low,,,JDFUCA,,2846045,3089.8905,301.554,,
38999,,0,3,Sooke Inlet,,Bull Kelp,6,Low,,,JDFUCA,,2846046,1789.9926,158.7187,,
39003,,0,3,Sooke Inlet,,Bull Kelp,3,High,,,JDFUCA,,2846047,172.7129,50.9324,,
39005,,0,4,,KELP,,0,,,CH3606,WCVI,,2846048,2437.064,216.5783,,
39006,,0,3,Sooke Inlet,,Bull Kelp,0,Low,,,JDFUCA,,2846049,199.0797,55.4604,,
36023,,0,3,Nootka Island,,Giant Kelp,96,Low,,,NOOTKA,,2846050,8411.3513,864.1299,,
36024,,0,3,Nootka Island,,Giant Kelp,19,High,,,NOOTKA,,2846051,1860.7853,213.1416,,
37723,,0,3,,KELP,,0,,,CH3671,WCVI,,2846200,154441.5767,2280.9265,,
37724,,0,3,,,,0,,,,,,2846201,116.9709,40.3361,,
37726,,0,3,,,,0,,,,,,2846202,215.4266,54.8104,,
37729,,0,3,,KELP,,0,,,CH3671,WCVI,,2846203,82784.4626,1364.4221,,
37731,,0,3,,,,0,,,,,,2846204,162.5494,54.4447,,
37732,,0,3,,KELP,,0,,,,GBASIN,,2846205,315713.1839,2974.4149,,
37733,,0,3,,,,0,,,,,,2846206,243.8778,60.0562,,
37734,,0,3,,KELP,,0,,,CH3671,WCVI,,2846207,216900.247,2675.1828,,
37735,,0,3,,,,0,,,,,,2846208,500.1116,94.1412,,
37737,,0,3,,KELP,,0,,,CH3671,WCVI,,2846209,64675.0755,1169.2196,,
37074,,0,3,Hesquiat Peninsula,,Giant Kelp,6,High,,,NOOTKA,,2846377,624.6203,95.0616,,
37075,,0,5,Hesquiat Peninsula,KELP,Mixed,649,Low,,CH3640,WCVI,,2846378,970.3486,180.1845,,
37076,,0,3,Hesquiat Peninsula,,Giant Kelp,22,High,,,NOOTKA,,2846379,2180.9886,234.8662,,
37077,,0,5,Hesquiat Peninsula,KELP,Mixed,2,Low,,CH3640,WCVI,,2846380,396.6714,89.5982,,
37079,,0,5,Hesquiat Peninsula,KELP,Mixed,13,Low,,CH3640,WCVI,,2846381,1694.1828,202.7747,,
37080,,0,5,Hesquiat Peninsula,KELP,Giant Kelp,17,High,,CH3640,WCVI,,2846382,1636.5225,172.4289,,
37081,,0,5,Hesquiat Peninsula,KELP,Giant Kelp,62,High,,CH3640,WCVI,,2846383,5888.0224,505.789,,
37084,,0,5,Hesquiat Peninsula,KELP,Bull Kelp,8,High,,CH3640,WCVI,,2846384,643.8707,107.2131,,
37089,,0,3,Hesquiat Peninsula,,Giant Kelp,16,High,,,NOOTKA,,2846385,808.179,130.4825,,
37091,,0,3,Hesquiat Peninsula,,Mixed,90,Low,,,NOOTKA,,2846386,12298.5776,781.8448,,
37092,,0,5,Hesquiat Peninsula,KELP,Mixed,9,High,,CH3640,WCVI,,2846387,909.5173,139.4415,,
37094,,0,3,Hesquiat Peninsula,,Giant Kelp,7,High,,,NOOTKA,,2846388,688.6591,110.1636,,
36333,,0,3,,KELP,,0,,,CH3664,WCVI,,2846537,49307.254,1082.0541,,
36334,,0,3,,,,0,,,,,,2846538,915.9813,124.0772,,
36335,,0,3,,,,0,,,CH3311-3,NSOG2,,2846539,412609.2687,2389.6885,,
36344,,0,3,,,,0,,,CH3311-3,NSOG2,,2846540,431270.7782,3099.5642,,
36345,,0,3,,,,0,,,,,,2846541,845.8187,114.7227,,
36346,,0,3,,,,0,,,,,,2846542,493.2306,88.1303,,
36347,,0,3,,,,0,,,,,,2846543,1117.1977,132.6268,,
36348,,0,3,,,,0,,,,,,2846544,937.831,118.284,,
36349,,0,3,,,,0,,,,,,2846545,599.4013,97.5261,,
36350,,0,3,,,,0,,,,,,2846546,429.8106,83.5149,,
36351,,0,3,,,,0,,,,,,2846547,608.2306,98.9499,,
36352,,0,3,,,,0,,,,,,2846548,461.2586,88.621,,
36353,,0,3,,,,0,,,,,,2846549,336.6147,68.916,,
36355,,0,3,Hesquiat Peninsula,,Bull Kelp,12,Low,,,NOOTKA,,2846550,3438.6486,250.8267,,
36357,,0,3,Hesquiat Peninsula,,Bull Kelp,11,Low,,,NOOTKA,,2846551,3181.5674,251.8157,,
36026,,0,3,Nootka Island,,Giant Kelp,319,High,,,NOOTKA,,2846052,29190.9828,1218.4357,,
36027,,0,3,,,,0,,,,,,2846053,812.377,166.7653,,
36031,,0,3,Nootka Sound,,Giant Kelp,16,Low,,,NOOTKA,,2846054,1511.9212,178.8453,,
36032,,0,3,Nootka Island,,Giant Kelp,22,Low,,,NOOTKA,,2846055,2135.9019,290.3442,,
36033,,0,3,,,,0,,,,,,2846056,1941.925,290.3144,,
36035,,0,3,Nootka Island,,Giant Kelp,5,Low,,,NOOTKA,,2846057,534.2892,95.8634,,
36037,,0,3,Nootka Island,,Giant Kelp,8,High,,,NOOTKA,,2846058,763.8798,105.3444,,
36038,,0,3,Nootka Island,,Giant Kelp,5,Low,,,NOOTKA,,2846059,502.8823,86.6605,,
36039,,0,3,Nootka Island,,Giant Kelp,8,Low,,,NOOTKA,,2846060,757.9643,114.0231,,
36041,,0,3,Nootka Island,,Giant Kelp,11,Low,,,NOOTKA,,2846061,1107.9908,150.4838,,
36042,,0,3,Nootka Island,,Giant Kelp,40,Low,,,NOOTKA,,2846062,3826.9931,499.8785,,
36043,,0,3,Nootka Island,,Giant Kelp,15,Low,,,NOOTKA,,2846063,1414.6524,192.5358,,
37739,,0,3,,KELP,,0,,,CH3671,WCVI,,2846210,123166.0457,1657.2993,,
37742,,0,3,,KELP,,0,,,CH3671,WCVI,,2846211,65546.411,1027.985,,
37746,,0,4,,KELP,,0,,,,GBASIN,,2846212,1299364.6514,16967.7534,,
37749,,0,3,,KELP,,0,,,CH3671,WCVI,,2846213,107507.3924,1344.2604,,
37751,,0,3,,,,0,,,,,,2846214,189.1802,52.2122,,
37752,,0,3,,,,0,,,,,,2846215,160.6547,50.5893,,
37753,,0,3,,,,0,,,,,,2846216,113.0544,44.3173,,
37754,,0,3,,,,0,,,,,,2846217,215.9614,60.1673,,
38455,,0,4,Vancouver Island,KELP,Bull Kelp,10,High,,CH3606,WCVI,,2846218,465.3926,101.4121,,
38457,,0,4,Vancouver Island,KELP,Bull Kelp,4,Low,,CH3606,WCVI,,2846219,822.4191,150.2351,,
38459,,0,4,Sombrio River,KELP,Bull Kelp,62,Low,,CH3606,WCVI,,2846220,11254.4077,767.3587,,
38460,,0,3,Sombrio River,,Bull Kelp,62,Low,,,JDFUCA,,2846221,566.0029,111.1571,,
37097,,0,3,Hesquiat Peninsula,,Giant Kelp,8,High,,,NOOTKA,,2846389,758.2323,106.9679,,
37098,,0,5,Hesquiat Peninsula,KELP,Giant Kelp,11,High,,CH3640,WCVI,,2846390,1104.2899,126.5745,,
37099,,0,3,Hesquiat Peninsula,,Mixed,5,High,,,NOOTKA,,2846391,582.5154,93.0573,,
37102,,0,5,Hesquiat Peninsula,KELP,Giant Kelp,64,High,,CH3640,WCVI,,2846392,6069.0778,381.0494,,
37104,,0,5,Hesquiat Peninsula,KELP,Giant Kelp,233,Low,,CH3640,WCVI,,2846393,556.0911,151.1182,,
37106,,0,5,Hesquiat Peninsula,KELP,Giant Kelp,7,High,,CH3640,WCVI,,2846394,50.8976,35.4347,,
37782,,0,3,,KELP,,0,,,,GBASIN,,2846395,121215.5199,2422.0696,,
37784,,0,3,,KELP,,0,,,,GBASIN,,2846396,159811.6174,1962.98,,
37788,,0,3,,KELP,,0,,,,GBASIN,,2846397,81864.3804,1134.4678,,
37789,,0,3,,KELP,,0,,,,GBASIN,,2846398,277686.2746,2584.356,,
37790,,0,3,,KELP,,0,,,,GBASIN,,2846399,137885.4084,2194.4531,,
36364,,0,3,Hesquiat Peninsula,,Giant Kelp,12,High,,,NOOTKA,,2846552,1145.2215,142.2349,,
36365,,0,3,Hesquiat Peninsula,,Giant Kelp,9,Low,,,NOOTKA,,2846553,925.6494,117.0126,,
36368,,0,5,Hesquiat Peninsula,KELP,Bull Kelp,231,Low,,CH3640,WCVI,,2846554,15201.9243,849.6067,,
36374,,0,5,Hesquiat Peninsula,KELP,Bull Kelp,17,High,,CH3640,WCVI,,2846555,86.6564,60.7141,,
36377,,0,3,,,,0,,,,,,2846556,934.6711,129.9624,,
36380,,0,5,Hesquiat Peninsula,KELP,Bull Kelp,171,High,,CH3640,WCVI,,2846557,418.3344,105.9323,,
37169,,0,5,Hesquiat Peninsula,KELP,Mixed,15,High,,CH3640,WCVI,,2846558,1511.5034,178.6804,,
37171,,0,5,Hesquiat Peninsula,KELP,Bull Kelp,209,Low,,CH3640,WCVI,,2846559,1788.649,167.7808,,
37173,,0,3,Hesquiat Peninsula,,Mixed,67,Low,,,NOOTKA,,2846560,8864.853,490.4172,,
37174,,0,5,Hesquiat Peninsula,KELP,Giant Kelp,24,High,,CH3640,WCVI,,2846561,2256.8086,222.9695,,
37176,,0,5,Hesquiat Peninsula,KELP,Giant Kelp,2,High,,CH3640,WCVI,,2846562,259.9647,62.4545,,
37178,,0,5,Hesquiat Peninsula,KELP,Giant Kelp,4,High,,CH3640,WCVI,,2846563,390.8629,75.1327,,
37179,,0,5,Hesquiat Peninsula,KELP,Bull Kelp,7,Low,,CH3640,WCVI,,2846564,2102.0076,234.6999,,
37181,,0,5,Hesquiat Peninsula,KELP,Giant Kelp,28,Low,,CH3640,WCVI,,2846565,2673.8534,264.0242,,
36046,,0,3,Nootka Island,,Giant Kelp,26,Low,,,NOOTKA,,2846064,229.832,117.2823,,
36048,,0,3,Nootka Island,,Bull Kelp,37,Low,,,NOOTKA,,2846065,14663.6359,868.9927,,
36049,,0,3,,KELP,,0,,,CH3664,WCVI,,2846066,48257.7313,1065.4667,,
36050,,0,4,Nootka Island,KELP,Giant Kelp,319,High,,CH3662,WCVI,,2846067,110.0397,69.7979,,
36055,,0,4,Nootka Island,KELP,Giant Kelp,319,High,,CH3662,WCVI,,2846068,403.5532,81.136,,
36056,,0,4,Nootka Island,KELP,Giant Kelp,75,Low,,CH3662,WCVI,,2846069,7095.1192,635.3898,,
36059,,0,3,Nootka Island,,Giant Kelp,62,High,,,NOOTKA,,2846070,5824.0983,552.7178,,
36060,,0,4,,KELP,,0,,,CH3662,WCVI,,2846071,7223.5082,494.6989,,
36061,,0,4,Nootka Island,KELP,Giant Kelp,319,High,,CH3662,WCVI,,2846072,108.7701,56.5377,,
36063,,0,4,Nootka Island,KELP,Giant Kelp,6,Low,,CH3662,WCVI,,2846073,593.7466,104.9359,,
36064,,0,3,Nootka Island,,Giant Kelp,24,High,,,NOOTKA,,2846074,2269.8242,236.334,,
36067,,0,3,,,,0,,,,,,2846075,586.0576,90.6203,,
36069,,0,4,Nootka Island,KELP,Giant Kelp,12,Low,,CH3662,WCVI,,2846076,190.475,68.5812,,
38463,,0,4,Vancouver Island,KELP,Bull Kelp,10,High,,CH3606,WCVI,,2846222,493.6557,114.5683,,
38465,,0,4,Sombrio River,KELP,Bull Kelp,131,High,,CH3606,WCVI,,2846223,6484.4075,417.4907,,
38472,,0,4,Sombrio River,KELP,Bull Kelp,13,Low,,CH3606,WCVI,,2846224,2648.8661,344.3825,,
38473,,0,4,Vancouver Island,KELP,Bull Kelp,4,High,,CH3606,WCVI,,2846225,227.6215,66.5942,,
38475,,0,4,Vancouver Island,KELP,Bull Kelp,5,High,,CH3606,WCVI,,2846226,253.8968,69.9976,,
38478,,0,4,Vancouver Island,KELP,Bull Kelp,14,High,,CH3606,WCVI,,2846227,684.2834,133.6935,,
38479,,0,4,Sombrio River,KELP,Bull Kelp,46,Low,,CH3606,WCVI,,2846228,9417.9527,996.7382,,
38484,,0,4,,KELP,,0,,,CH3606,WCVI,,2846229,488.0755,104.0426,,
38490,,0,4,Sombrio River,KELP,Bull Kelp,56,High,,CH3606,WCVI,,2846230,2810.7158,295.5548,,
38492,,0,4,Sombrio River,KELP,Bull Kelp,87,High,,CH3606,WCVI,,2846231,4302.3868,512.2743,,
39301,,0,3,Race Passage,,Bull Kelp,2,Low,,,JDFUCA,,2847447,528.0884,89.8581,,
39302,,0,3,Race Passage,,Bull Kelp,32,High,,,JDFUCA,,2847448,1049.0376,183.7276,,
39306,,0,3,Race Passage,,Bull Kelp,20,Low,,,JDFUCA,,2847449,549.6162,102.2545,,
39308,,0,3,Vancouver Island,,Bull Kelp,3,High,,,JDFUCA,,2847450,299.3052,84.9592,,
39310,,0,3,Church Point,,Bull Kelp,71,High,,,JDFUCA,,2847451,5232.2822,426.1397,,
39312,,0,3,Race Passage,,Bull Kelp,54,High,,,JDFUCA,,2847452,1854.2999,248.4884,,
39316,,0,3,Vancouver Island,,Bull Kelp,44,Low,,,JDFUCA,,2847453,11869.8588,765.9914,,
39318,,0,3,Church Point,,Bull Kelp,1,Low,,,JDFUCA,,2847454,469.2541,89.6568,,
39320,,0,3,Church Point,,Bull Kelp,5,Low,,,JDFUCA,,2847455,1527.4572,189.7348,,
39321,,0,3,Vancouver Island,,Bull Kelp,31,High,,,JDFUCA,,2847456,2088.5897,300.3109,,
39323,,0,3,Church Point,,Bull Kelp,14,High,,,JDFUCA,,2847457,1064.8713,207.2071,,
39325,,0,3,Church Point,,Bull Kelp,9,Low,,,JDFUCA,,2847458,2431.8499,267.0677,,
39329,,0,3,Vancouver Island,,Bull Kelp,9,Low,,,JDFUCA,,2847459,2535.7001,234.2566,,
39330,,0,3,Vancouver Island,,Bull Kelp,1,Low,,,JDFUCA,,2847460,355.5215,89.8891,,
39331,,0,3,Church Point,,Bull Kelp,5,Low,,,JDFUCA,,2847461,1371.254,216.4031,,
39332,,0,3,Vancouver Island,,Bull Kelp,3,High,,,JDFUCA,,2847462,248.5387,71.6005,,
39333,,0,3,Vancouver Island,,Bull Kelp,3,High,,,JDFUCA,,2847463,254.8547,76.8133,,
39008,,0,3,Sooke Inlet,,Bull Kelp,2,Low,,,JDFUCA,,2847464,873.0514,121.515,,
39009,,0,3,Vancouver Island,,Giant Kelp,0,High,,,JDFUCA,,2847465,551.9149,90.4751,,
39012,,0,3,Vancouver Island,,Bull Kelp,2,Low,,,JDFUCA,,2847466,837.4626,125.7686,,
39014,,0,3,Sooke Inlet,,Bull Kelp,0,Low,,,JDFUCA,,2847467,281.1218,65.1936,,
39016,,0,3,Muir Point,,Bull Kelp,1185,Low,,,JDFUCA,,2847468,178.7513,57.9261,,
39018,,0,4,Muir Point,KELP,Bull Kelp,6,Low,,CH3606,WCVI,,2847469,1730.1926,173.9555,,
39024,,0,3,Sooke Inlet,,Bull Kelp,1,Low,,,JDFUCA,,2847470,528.8589,86.6824,,
39025,,0,3,Muir Point,,Bull Kelp,1185,Low,,,JDFUCA,,2847471,827.5003,167.7486,,
39030,,0,4,Muir Point,KELP,Bull Kelp,5,High,,CH3606,WCVI,,2847472,508.4631,108.131,,
39032,,0,3,,,,0,,,,,,2847473,2144.4408,189.5214,,
39033,,0,4,,KELP,,0,,,CH3606,WCVI,,2847474,26.0123,23.7274,,
39035,,0,3,Muir Point,,Bull Kelp,1185,Low,,,JDFUCA,,2847475,68.9524,37.856,,
39036,,0,3,Sooke Inlet,,Bull Kelp,10,Low,,,JDFUCA,,2847476,3211.5193,308.6539,,
39037,,0,4,Muir Point,KELP,Bull Kelp,5,Low,,CH3606,WCVI,,2847477,1369.9052,164.1274,,
39039,,0,3,Sooke Inlet,,Bull Kelp,7,High,,,JDFUCA,,2847478,422.1647,91.6026,,
39040,,0,3,Sooke Inlet,,Bull Kelp,2,Low,,,JDFUCA,,2847479,854.1408,110.8604,,
39042,,0,3,Sooke Inlet,,Bull Kelp,7,High,,,JDFUCA,,2847480,408.2784,88.5882,,
39043,,0,3,Sooke Inlet,,Bull Kelp,11,High,,,JDFUCA,,2847481,618.3286,101.708,,
39044,,0,3,Sooke Inlet,,Bull Kelp,14,High,,,JDFUCA,,2847482,768.3249,159.1949,,
39045,,0,3,Sooke Inlet,,Bull Kelp,40,Low,,,JDFUCA,,2847483,12077.7133,809.3293,,
39046,,0,3,Sooke Inlet,,Bull Kelp,4,High,,,JDFUCA,,2847484,247.6297,63.9262,,
39047,,0,3,Vancouver Island,,Bull Kelp,36,Low,,,JDFUCA,,2847485,10892.6509,977.4842,,
39049,,0,3,Vancouver Island,,Bull Kelp,4,Low,,,JDFUCA,,2847486,1253.2622,199.2851,,
39051,,0,3,Vancouver Island,,Bull Kelp,12,High,,,JDFUCA,,2847487,700.7094,110.5298,,
39052,,0,3,,,,0,,,,,,2847488,937.2334,117.8049,,
39055,,0,3,Vancouver Island,,Bull Kelp,10,Low,,,JDFUCA,,2847489,3062.3537,294.7225,,
39056,,0,3,Vancouver Island,,Bull Kelp,6,High,,,JDFUCA,,2847490,360.2529,81.7997,,
39057,,0,3,Vancouver Island,,Bull Kelp,26,Low,,,JDFUCA,,2847491,7919.9098,598.1702,,
39060,,0,3,Secretary Island,,Bull Kelp,4,Low,,,JDFUCA,,2847492,1197.9236,225.6696,,
39065,,0,3,Secretary Island,,Bull Kelp,1,Low,,,JDFUCA,,2847493,501.1092,103.7909,,
39069,,0,3,Secretary Island,,Bull Kelp,3,Low,,,JDFUCA,,2847494,1004.8094,152.6762,,
39070,,0,3,Secretary Island,,Bull Kelp,3,High,,,JDFUCA,,2847495,213.1396,71.7954,,
39071,,0,3,Secretary Island,,Bull Kelp,28,High,,,JDFUCA,,2847496,1555.2076,295.6143,,
39077,,0,3,Secretary Island,,Bull Kelp,1,Low,,,JDFUCA,,2847497,491.6886,103.1958,,
39078,,0,3,Secretary Island,,Bull Kelp,8,High,,,JDFUCA,,2847498,491.3613,134.231,,
39079,,0,3,Secretary Island,,Bull Kelp,7,High,,,JDFUCA,,2847499,426.3974,91.7896,,
39084,,0,3,Secretary Island,,Bull Kelp,0,Low,,,JDFUCA,,2847500,178.7371,49.4075,,
39086,,0,3,Secretary Island,,Bull Kelp,13,High,,,JDFUCA,,2847501,734.4926,142.1053,,
39089,,0,3,Secretary Island,,Bull Kelp,6,Low,,,JDFUCA,,2847502,1841.3626,253.5165,,
39093,,0,3,Secretary Island,,Bull Kelp,3,Low,,,JDFUCA,,2847503,937.7893,133.093,,
39094,,0,3,Vancouver Island,,Bull Kelp,0,Low,,,JDFUCA,,2847504,181.3777,50.8715,,
39095,,0,3,Vancouver Island,,Bull Kelp,6,Low,,,JDFUCA,,2847505,2038.1444,253.4446,,
39102,,0,3,Vancouver Island,,Bull Kelp,31,High,,,JDFUCA,,2847506,1728.8361,198.3546,,
39103,,0,3,Vancouver Island,,Bull Kelp,64,High,,,JDFUCA,,2847507,3526.0872,366.7728,,
39104,,0,3,Vancouver Island,,Bull Kelp,1,Low,,,JDFUCA,,2847508,515.1191,104.0584,,
39106,,0,3,Vancouver Island,,Bull Kelp,12,Low,,,JDFUCA,,2847509,3780.8726,407.6282,,
39107,,0,3,Vancouver Island,,Bull Kelp,22,High,,,JDFUCA,,2847510,1221.2723,154.5077,,
39109,,0,3,,KELP,,0,,,,GBASIN,,2847511,94739.1457,1288.48,,
39110,,0,3,Vancouver Island,,Bull Kelp,65,High,,,JDFUCA,,2847512,3594.5781,375.085,,
39112,,0,3,Vancouver Island,,Bull Kelp,23,High,,,JDFUCA,,2847513,1268.2822,171.8388,,
39114,,0,3,Vancouver Island,,Bull Kelp,37,High,,,JDFUCA,,2847514,2050.6296,247.3752,,
39116,,0,3,Vancouver Island,,Bull Kelp,1,Low,,,JDFUCA,,2847515,569.7789,128.9013,,
37550,,0,3,,KELP,,0,,,CH3649,WCVI,,2847302,33493.1705,722.0406,,
37551,,0,3,,,,0,,,,,,2847303,594.4842,89.9587,,
37552,,0,3,,KELP,,0,,,CH3649,WCVI,,2847304,89737.9041,1430.9425,,
37553,,0,3,,KELP,,0,,,CH3649,WCVI,,2847305,41791.6566,874.4083,,
37554,,0,3,,,,0,,,,,,2847306,303.1122,64.771,,
37555,,0,3,,,,0,,,,,,2847307,223.0153,57.7587,,
37556,,0,3,,KELP,,0,,,,GBASIN,,2847308,233776.5999,2288.4744,,
37558,,0,3,,KELP,,0,,,,GBASIN,,2847309,158954.3493,2099.6571,,
37559,,0,3,,,,0,,,,,,2847310,427.0554,78.1186,,
37563,,0,3,,KELP,,0,,,,GBASIN,,2847311,358334.3961,2932.8695,,
38182,,0,3,Botanical Beach,,Bull Kelp,315,High,,,JDFUCA,,2847312,6193.453,516.5629,,
39117,,0,3,Vancouver Island,,Bull Kelp,115,High,,,JDFUCA,,2847516,6367.5474,626.6076,,
39119,,0,3,Vancouver Island,,Bull Kelp,244,Low,,,JDFUCA,,2847517,976.2352,154.6562,,
39120,,0,3,Vancouver Island,,Bull Kelp,244,Low,,,JDFUCA,,2847518,5089.4806,341.2257,,
39121,,0,3,Vancouver Island,,Bull Kelp,2,High,,,JDFUCA,,2847519,123.3115,45.7791,,
39122,,0,3,Vancouver Island,,Bull Kelp,3,Low,,,JDFUCA,,2847520,1064.7965,124.6327,,
39123,,0,3,Vancouver Island,,Bull Kelp,89,High,,,JDFUCA,,2847521,6106.5774,487.8703,,
39124,,0,3,Vancouver Island,,Bull Kelp,1,High,,,JDFUCA,,2847522,78.7513,39.5292,,
39125,,0,3,Vancouver Island,,Bull Kelp,9,High,,,JDFUCA,,2847523,504.4247,112.6454,,
39128,,0,3,Vancouver Island,,Bull Kelp,244,Low,,,JDFUCA,,2847524,32283.1725,1059.8965,,
39130,,0,3,,,,0,,,,,,2847525,49.05,34.4174,,
39131,,0,3,Vancouver Island,,Bull Kelp,11,High,,,JDFUCA,,2847526,614.8938,150.6738,,
39135,,0,3,Vancouver Island,,Bull Kelp,18,High,,,JDFUCA,,2847527,1028.9296,160.5931,,
38186,,0,3,Vancouver Island,,Bull Kelp,92,High,,,JDFUCA,,2847313,1818.217,204.383,,
38189,,0,3,Vancouver Island,,Bull Kelp,12,High,,,JDFUCA,,2847314,254.9128,66.5815,,
38191,,0,3,Botanical Beach,,Bull Kelp,40,High,,,JDFUCA,,2847315,798.1116,140.5233,,
38196,,0,3,Vancouver Island,,Bull Kelp,3,Low,,,JDFUCA,,2847316,271.9842,74.498,,
38197,,0,3,Vancouver Island,,Bull Kelp,33,Low,,,JDFUCA,,2847317,2708.1307,282.3319,,
38198,,0,3,Vancouver Island,,Bull Kelp,35,High,,,JDFUCA,,2847318,698.6714,114.9951,,
38201,,0,3,Vancouver Island,,Bull Kelp,82,High,,,JDFUCA,,2847319,1610.8651,174.6,,
38204,,0,3,Vancouver Island,,Bull Kelp,31,High,,,JDFUCA,,2847320,616.4133,105.8979,,
38207,,0,3,Vancouver Island,,Bull Kelp,29,Low,,,JDFUCA,,2847321,2391.6851,254.5749,,
38208,,0,3,Vancouver Island,,Bull Kelp,49,High,,,JDFUCA,,2847322,972.5631,143.0656,,
38210,,0,3,Vancouver Island,,Bull Kelp,82,High,,,JDFUCA,,2847323,1612.5297,236.4101,,
38211,,0,3,Vancouver Island,,Bull Kelp,20,High,,,JDFUCA,,2847324,413.7124,88.1607,,
38212,,0,3,Vancouver Island,,Bull Kelp,31,High,,,JDFUCA,,2847325,624.6573,119.598,,
38213,,0,3,Vancouver Island,,Bull Kelp,9,Low,,,JDFUCA,,2847326,771.8845,129.8113,,
38214,,0,3,Vancouver Island,,Bull Kelp,33,Low,,,JDFUCA,,2847327,2686.6055,280.3887,,
38216,,0,3,Vancouver Island,,Bull Kelp,10,High,,,JDFUCA,,2847328,200.5285,56.0762,,
39137,,0,3,Vancouver Island,,Bull Kelp,11,Low,,,JDFUCA,,2847528,3156.9525,299.723,,
39138,,0,3,Vancouver Island,,Bull Kelp,8,High,,,JDFUCA,,2847529,460.0798,91.1904,,
39139,,0,3,Vancouver Island,,Bull Kelp,2,High,,,JDFUCA,,2847530,165.1426,54.5857,,
39140,,0,3,Vancouver Island,,Bull Kelp,25,Low,,,JDFUCA,,2847531,7492.5174,662.7012,,
39141,,0,3,Vancouver Island,,Bull Kelp,3,Low,,,JDFUCA,,2847532,1084.6486,124.4898,,
39142,,0,3,,,,0,,,,,,2847533,524.6774,102.25,,
39145,,0,3,Vancouver Island,,Bull Kelp,9,Low,,,JDFUCA,,2847534,2622.1976,202.6617,,
39148,,0,3,Vancouver Island,,Bull Kelp,9,High,,,JDFUCA,,2847535,542.3873,129.7209,,
39151,,0,3,,KELP,,0,,,,GBASIN,,2847536,94188.2433,1364.9219,,
39154,,0,3,Vancouver Island,,Bull Kelp,6,Low,,,JDFUCA,,2847537,2008.5619,198.1968,,
39155,,0,3,Vancouver Island,,Bull Kelp,17,High,,,JDFUCA,,2847538,1423.2016,205.0403,,
39160,,0,3,,,,0,,,,,,2847539,529.2334,103.3691,,
39161,,0,3,Vancouver Island,,Bull Kelp,22,High,,,JDFUCA,,2847540,1836.1125,276.7886,,
38219,,0,3,Vancouver Island,,Bull Kelp,11,Low,,,JDFUCA,,2847329,957.6474,130.7104,,
